fecha,local_id,local_nombre,comuna_nombre,localidad_nombre,local_direccion,funcionamiento_hora_apertura,funcionamiento_hora_cierre,local_telefono,local_lat,local_lng,funcionamiento_dia,fk_region,fk_comuna,fk_localidad,turno,funcionamiento_hora_apertura_turno,funcionamiento_hora_cierre_turno,region_nombre
01-05-22,5795,Ctr Clotario Blest Riffo,Quilpue,Quilpue,Simpson 172,00:00:00,11:00:00,+56322110331,,,domingo,6,70,33,No,,,Valparaíso
01-05-22,5799,Cruz Verde,Providencia,Providencia,Luis Thayer Ojeda 0150,10:00:00,21:00:00,+56,,,domingo,7,117,136,No,,,Metropolitana
01-05-22,5803,Salcobrand,Independencia,Independencia,"Avenida Independencia 565, Local Tm-50",09:00:00,21:00:00,+56,,,domingo,7,94,113,No,,,Metropolitana
01-05-22,5810,Cruz Verde,Maipu,Maipu Norte,"Avenida Isabel Riquelme Sur N° 1446, Local 5",09:00:00,21:00:00,+56,,,domingo,7,107,126,No,,,Metropolitana
01-05-22,5811,Cruz Verde,Melipilla,Melipilla,"Avenida Vicuña Mackenna N° 302, Local 19",09:00:00,22:00:00,+560,,,domingo,7,109,128,No,,,Metropolitana
01-05-22,5818,Ahumada,Buin,Buin,"Avenida Bernardo O'Higgins 555, Local 1, Supermercado Lider",09:00:00,22:00:00,+560,-33.734141,-70.749025,domingo,7,83,102,No,,,Metropolitana
01-05-22,5820,Ahumada,Providencia,Providencia,"Andrés Bello 2447, Local 192, Costanera Center",09:00:00,22:00:00,+560,-33.418056,-70.607297,domingo,7,117,136,No,,,Metropolitana
01-05-22,5824,Farma-Market,Peñaflor,Peñaflor,"Avenida Miraflores N° 936, Local 2",09:00:00,21:00:00,+560,-33.601279,-70.860642,domingo,7,114,133,No,,,Metropolitana
01-05-22,5825,Cruz Verde,Colina,Colina,"Avenida Chamisero N° 10.290, Local 1",10:00:00,21:00:00,+56,,,domingo,7,87,106,No,,,Metropolitana
01-05-22,5827,Salcobrand,Las Condes,Las Condes,"Camino El Alba N° 11969, Local 211",10:00:00,20:00:00,+56,,,domingo,7,102,121,No,,,Metropolitana
01-05-22,5828,Cruz Verde,Las Condes,Las Condes,"Avenida Américo Vespucio N° 1307 / Isabel La Católica N° 4394, Local 102",10:00:00,21:30:00,+56,,,domingo,7,102,121,No,,,Metropolitana
01-05-22,5830,Solufar,Cerrillos,Cerrillos,"Los Almendros N°6199, Local B, C Y D",09:00:00,21:00:00,+560,-33.491755,-70.714808,domingo,7,85,104,No,,,Metropolitana
01-05-22,5832,Valvic,Padre Hurtado,Padre Hurtado,"Primera Transversal N° 842, Locales 1 Y 2",10:00:00,15:00:00,+560,-33.565517,-70.799506,domingo,7,111,130,No,,,Metropolitana
01-05-22,5835,Cruz Verde,Viña Del Mar,Reñaca,Av. Borgoño 14650 L-4,10:00:00,18:00:00,+560,-32.581341,-73.323505,domingo,6,80,36,No,,,Valparaíso
01-05-22,5840,Qfarma,Olmue,Olmue,Portales 2160 L 5Y6,10:00:00,21:00:00,+56322124424,,,domingo,6,63,24,No,,,Valparaíso
01-05-22,5842,Cruz Verde,La Calera,La Calera,José Joaquín Pérez 12010,10:00:00,18:30:00,+56022225144,,,domingo,6,56,12,No,,,Valparaíso
01-05-22,5845,Dr. Simi,Viña Del Mar,Plan De Viña,Av. Valparaíso 1070 L-2064,09:00:00,20:00:00,+560,-33.013347,-71.325096,domingo,6,80,28,No,,,Valparaíso
01-05-22,5856,Salcobrand,La Calera,La Calera,José Joaquín Pérez N° 12010 Local 1220,10:00:00,21:00:00,+560224223300 ANEXO 5633,,,domingo,6,56,12,No,,,Valparaíso
01-05-22,5857,Farmacia Carlos Schorr,Talca,Talca Perimetral,Avenida Carlos Schorr Nº272 Talca.,10:00:00,14:00:00,+560962557230,-35.429364,-71.67446,domingo,9,194,417,No,,,Maule
01-05-22,5861,Farmacia Dr. Simi,Puerto Montt,Pelluco,"Illapel, 10, Puerto Montt",09:30:00,17:30:00,+56988039659,-41.4716035,-72.9375161,domingo,13,311,423,No,,,Los Lagos
01-05-22,5863,Botiquin Policlinico Cerro Colorado,Pozo Almonte,Pozo Almonte,"Camino Mamiña S/N, Pabellon Compañia Minera Cerro Colorado",00:00:00,23:59:00,+56962079063,-20.06417,-69.268718,domingo,2,11,67,No,,,Tarapacá
01-05-22,5864,Botiquin Policlinico Coposa,Pica,Pica,"Faena Cordillera, Km 0, Ruta A-97",00:00:00,23:59:00,+56962182440,-20.826289,-68.657736,domingo,2,10,66,No,,,Tarapacá
01-05-22,5866,Farmacia San Marco,Antofagasta,Antofagasta Norte,Av. Los Exploradores N°14123,10:00:00,21:00:00,+56996126649,-23.528258058648436,-70.39722852414296,domingo,3,12,392,No,,,Antofagasta
01-05-22,5867,Farmacia Del Desierto Mef,Antofagasta,Antofagasta Norte,Av. Pedro Aguirre Cerda N°9630,09:00:00,21:00:00,+56552866597,-23.57588747879987,-70.39079368254893,domingo,3,12,392,No,,,Antofagasta
01-05-22,5871,Farmacia Botica Braunau,Puerto Varas,Nueva Braunau,"Otto Klein Dorner S/N°, Nueva Braunau, Puerto Varas",11:00:00,21:00:00,+56973108366,-41.3255893,-73.079912,domingo,13,313,452,No,,,Los Lagos
01-05-22,5877,Jumbo Hualpen,Hualpen,Hualpen Localidad 2,Costanera Norte N° 9781 Interior Supermercado Jumbo,09:00:00,22:00:00,+560,-36.80729,-73.0905,domingo,10,345,416,No,,,Biobío
01-05-22,5879,Farmacia Salcobrand,Concepcion,Concepcion Centro,Av. Roosevelt N° 1702,09:00:00,21:00:00,+56,-36.821779,-73.035685,domingo,10,210,375,No,,,Biobío
01-05-22,5880,Farmacia Cruz Verde,Concepcion,Concepcion Centro,Barros Arana N° 1068 Local 26,09:30:00,21:00:00,+560,-36.825031,-73.044638,domingo,10,210,375,No,,,Biobío
01-05-22,5885,Farmacia Redfarma,Concepcion,Lorenzo Arenas,"Avenida 21 De Mayo N° 3225 Locales 122, 123 Y 124",10:00:00,16:00:00,+56,-36.808286,-73.078223,domingo,10,210,367,No,,,Biobío
01-05-22,5886,Farmacia Biofarma Lagunillas,Coronel,Lagunillas,Juan Antonio Rios N° 3039 Local 1,10:00:00,20:00:00,+56,-36.982064,-73.163507,domingo,10,212,370,No,,,Biobío
01-05-22,5890,Belen,Pudahuel,Pudahuel,La Estrella 770-A,10:00:00,23:00:00,+560,-33.444749,-70.754041,domingo,7,118,137,No,,,Metropolitana
01-05-22,5895,Medical Stores,Pudahuel,Pudahuel,"Avenida El Canal N° 19591, Local 124",10:00:00,23:00:00,+56,-33.448542,-70.84299,domingo,7,118,137,No,,,Metropolitana
01-05-22,5902,Su Salud,Santiago,Santiago Centro,José Manuel Carrera N° 405,10:00:00,20:00:00,+56,-33.452457,-70.663262,domingo,7,130,149,No,,,Metropolitana
01-05-22,5915,Del Dr. Simi,Independencia,Independencia,"Avenida Independencia N° 565, Local 31, Nivel -1",09:00:00,21:00:00,+56,-33.424567,-70.654489,domingo,7,94,113,No,,,Metropolitana
01-05-22,5921,Cruz Verde,Las Condes,Las Condes,"Avenida Padre Hurtado Sur 785, Local Lc-1004",10:00:00,21:30:00,+56,-33.415884,-70.539431,domingo,7,102,121,No,,,Metropolitana
01-05-22,5923,Cruz Verde,Huechuraba,Huechuraba,"Avenida Americo Vespucio N° 1737, Local Bh-1, Mall Plaza Norte",09:00:00,22:00:00,+56,-33.364142,-70.679158,domingo,7,93,112,No,,,Metropolitana
01-05-22,5935,Salcobrand,Macul,Macul,"Avenida Macul N° 3019, Locales 2, 3 Y 4",09:00:00,21:00:00,+56,-33.482241,-70.599307,domingo,7,106,125,No,,,Metropolitana
01-05-22,5942,Cruz Verde,Talagante,Talagante,"Avenida Libertador Bernardo O'Higgins 2259, Locales D, E, F Y G",10:00:00,20:00:00,+56,-33.669991,-70.940531,domingo,7,133,152,No,,,Metropolitana
01-05-22,5949,Farmacia Sana,San Pedro De La Paz,San Pedro De La Paz Norte,Los Canelos N° 102,10:00:00,20:00:00,+56,-36.844243,-73.098263,domingo,10,240,259,No,,,Biobío
01-05-22,5950,Qfarma,Olmue,Olmue,Lo Narvaez 6172,09:00:00,21:00:00,+569965693686,,,domingo,6,63,24,No,,,Valparaíso
01-05-22,5951,Del Dr. Simi,La Florida,La Florida Norte,"Avenida La Florida 8988, Local 1284",10:00:00,21:00:00,+56,-33.535352,-70.572471,domingo,7,97,116,No,,,Metropolitana
01-05-22,5956,Cruz Verde,Viña Del Mar,Plan De Viña,Ocho Norte 313,08:30:00,18:30:00,+560226944000,-33.005219,-71.33164,domingo,6,80,28,No,,,Valparaíso
01-05-22,5957,Farmacias Mifarma Spa,Pitrufquen,Pitrufquen,Francisco Bilbao N° 343,10:00:00,20:00:00,+56989017405,,,domingo,11,270,289,No,,,Araucanía
01-05-22,5958,Farmacia Na-Roa,Loncoche,Loncoche,Avda Villarrica N° 300 G Local 7 Loncoche,11:00:00,21:00:00,+56986927813,,,domingo,11,262,281,No,,,Araucanía
01-05-22,5959,Farmacia Don José,Illapel,Illapel,Constitucion 136,11:00:00,19:00:00,+569945269871,,,domingo,5,34,90,No,,,Coquimbo
01-05-22,5960,Farmacias La Rebja,La Serena,La Serena - Centro 1,"Avda. Cuatro Esquinas 1540, L-8",09:00:00,22:00:00,+569998435083,,,domingo,5,36,92,No,,,Coquimbo
01-05-22,5965,Farmacia Vitasur,Angol,Angol,Lautaro N° 40  Angol,11:00:00,19:00:00,+56452403216,-37.7951889,-72.716362,domingo,11,251,270,No,,,Araucanía
01-05-22,5967,Farmacia Dr. Simi,Villarrica,Villarrica,Acevedo Aviador N° 1258 Local 4  Villarrica,11:30:00,20:45:00,+5645977848328,-39.30089,-72.18216,domingo,11,281,300,No,,,Araucanía
01-05-22,5975,Belen,San Antonio,San Antonio,Luis Reuss 246 Local 02,10:00:00,22:00:00,+560227340438,,,domingo,6,73,19,No,,,Valparaíso
01-05-22,5976,Nevados,Chillan,Chillan - Localidad 2,"Alonso De Ercilla N° 2780, Chillán",10:00:00,21:00:00,+56996602667,-36.625689,-72.078316,domingo,16,205,406,No,,,Ñuble
01-05-22,5978,Salcobrand,Valdivia,Valdivia,"Errazuriz N° 1040, Local 1096",09:00:00,21:00:00,+560,-39.818349,-73.234319,domingo,12,290,309,No,,,Los Ríos
01-05-22,5988,Farmacia San Juan,La Serena,La Serena Urgencia,Balmaceda 438,00:00:00,23:59:00,+560,,,domingo,5,36,456,No,,,Coquimbo
01-05-22,5990,Farmacia San Juan,La Serena,La Serena,"Balmaceda N° 438, La Serena",00:00:00,23:59:00,+56963060175,,,domingo,5,36,402,No,,,Coquimbo
01-05-22,5992,Botiquin Posta Rural De Chanavayita,Iquique,Iquique,"Av. Bajada Del Mar S/N, Caleta Chanavayita, Iquique",08:30:00,17:30:00,+56,-20.70234,-70.187115,domingo,2,9,65,No,,,Tarapacá
01-05-22,5994,Farmacia Salcobrand,Copiapo,Copiapo,"Av. Copayapu N° 2406, L. 1008, Portal Jumbo",09:00:00,19:00:00,+560224223300,-27.382486,-70.315557,domingo,4,24,80,No,,,Atacama
01-05-22,5997,Farmacia Cruz Verde,Talcahuano,Autopista-Colon,Autopista Concepcion Talcahuano 6891 Local 7,09:00:00,22:00:00,+560,-36.778014,-73.077227,domingo,10,244,372,No,,,Biobío
01-05-22,5998,Farmacia Cruz Verde,Concepcion,Barrio Norte,Avenida Bellavista N° 1273 Local 1,09:00:00,21:00:00,+56,-36.78626,-73.03772,domingo,10,210,368,No,,,Biobío
01-05-22,6001,Del Carmen,Maipu,Maipu Sur,Monumento N° 1924,12:00:00,20:00:00,+56,-33.509706,-70.758947,domingo,7,107,377,No,,,Metropolitana
01-05-22,6005,Farmacia Manantiales,Malloa,Malloa,"Pza De Armas, 119, Malloa",10:00:00,23:00:00,+560,,,domingo,8,148,167,No,,,O'Higgins
01-05-22,6013,Farmacia 24 Horas,Arica,Arica - Urgencia,21 De Mayo Nº 497,00:00:00,24:00:00,+56582252778,-18.479567,-70.31693,domingo,1,1,451,No,,,Arica y Parinacota
01-05-22,6015,Mas Salud,Arica,Arica,Las Torres 2662,10:00:00,22:00:00,+569979848365,-18.4847464,-70.2828643,domingo,1,1,57,No,,,Arica y Parinacota
01-05-22,6018,Cruz Verde,Los Angeles,Los Angeles - Localidad 1,"Av. Alemania 831, Local 19, Centro Comercial Alemania",09:00:00,22:00:00,+560,-37.4682,-72.335924,domingo,10,220,239,No,,,Biobío
01-05-22,6027,Farmacia Ahumada,Coyhaique,Coyhaique,"Francisco Bilbao 317, Coyhaique, Chile",10:00:00,21:00:00,+5667232740353,,,domingo,14,328,347,No,,,Aysén
01-05-22,6028,Divina Salud,Coltauco,Coltauco,Arturo Prat 321,10:00:00,13:30:00,+560992573946,,,domingo,8,140,159,No,,,O'Higgins
01-05-22,6029,Salcobrand,Quillota,Quillota,Chacabuco 274 - 278,10:00:00,18:00:00,+56024223300 ANEXO 5754,,,domingo,6,69,32,No,,,Valparaíso
01-05-22,6042,Farmacia Salcobrand,Osorno,Sector Lynch,"Soriano 2855, Osorno",09:30:00,20:00:00,+560,,,domingo,13,309,387,No,,,Los Lagos
01-05-22,6044,Farmacia Salcobrand,Puerto Montt,Pelluco,"Juan Soler Manfredini N°31, Local 100 A, Puerto Montt",10:00:00,22:00:00,+56,-41.4740959,-72.9343238,domingo,13,311,423,No,,,Los Lagos
01-05-22,6046,Joe'S Pharmacy,Catemu,Catemu,Ignacio Carrera Pinto Nº210 D,09:00:00,14:00:00,+569950082980,,,domingo,6,49,7,No,,,Valparaíso
01-05-22,6049,Botiquin Interior Mina Sur Sur,Los Andes,Los Andes,"Area Industrial Saladillo, Interior Mina Sur Sur",08:00:00,17:00:00,+569999059970,,,domingo,6,61,20,No,,,Valparaíso
01-05-22,6050,Botiquin Interior Mina Nivel 17,Los Andes,Los Andes,"Area Industrial Saladillo, Interior Mina Nivel 17",08:00:00,17:00:00,+569999059970,,,domingo,6,61,20,No,,,Valparaíso
01-05-22,6059,Farmacia Dr. Simi,Talcahuano,Autopista-Colon,Avenida Jorge Alessandri N° 3177 Local 13/Bg-194,09:00:00,22:00:00,+56,-36.791736,-73.069236,domingo,10,244,372,No,,,Biobío
01-05-22,6062,Farmacia Del Elqui,Paihuano,Paihuano,Balmaceda S/N,10:00:00,20:00:00,+56950014520,,,domingo,5,40,96,No,,,Coquimbo
01-05-22,6063,Farmacias Aragon,San Carlos,San Carlos - Localidad 1,"Independencia N° 601, San Carlos",10:00:00,23:00:00,+56722697147,-36.4255253,-71.9575217,domingo,16,235,254,No,,,Ñuble
01-05-22,6068,Cruz Verde L-9030,Calama,Calama,Huaytiquina N°1425-B,10:00:00,22:00:00,+5655552832613,-22.4363398,-68.9142246,domingo,3,13,69,No,,,Antofagasta
01-05-22,6073,Farmacia Salcobrand,Talca,Talca Perimetral,2 Norte Nº3587 Local Nº3 Talca,09:00:00,21:00:00,+560,,,domingo,9,194,417,No,,,Maule
01-05-22,6086,Farmacia Movil Itinerante Municipal De Zapallar,Zapallar,Zapallar,Moises Chacon Nº168,09:00:00,13:00:00,+5633332742015,,,domingo,6,81,42,No,,,Valparaíso
01-05-22,6091,Farmacia Econosur,Villarrica,Villarrica,Pasaje Roberto Bolaños N° 1890 Villarrica,10:00:00,20:00:00,+56998418705,-39.28569,-72.2279,domingo,11,281,300,No,,,Araucanía
01-05-22,6093,Farmacia Cruz Verde,Angol,Angol,Avda. O´Higgins N° 1744 Local 4 - 5 - 6,10:30:00,19:30:00,+5645+56232787376,-37.80738,-72.690799,domingo,11,251,270,No,,,Araucanía
01-05-22,6098,Cruz Verde,Coquimbo,Coquimbo,Aldunate 1499  Y 1491,09:30:00,20:30:00,+560,,,domingo,5,33,89,No,,,Coquimbo
01-05-22,6102,Cruz Verde,Cerrillos,Cerrillos,"Avenida Américo Vespucio 1501, Local C278, C282, C286 Y Bs 230, Mall Plaza Oeste",10:00:00,21:30:00,+56,-33.517344,-70.716387,domingo,7,85,104,No,,,Metropolitana
01-05-22,6115,Farmatop,Padre Hurtado,Padre Hurtado,Primera Transversal 353,10:00:00,14:00:00,+56,-33.56303,-70.796775,domingo,7,111,130,No,,,Metropolitana
01-05-22,6123,Farmacia El Amigo Del Pueblo,Iquique,Iquique,"Avda. Playa Brava N° 2125, Iquque",11:00:00,21:00:00,+560+56988084520,,,domingo,2,9,65,No,,,Tarapacá
01-05-22,6129,Econofarma,Conchali,Conchali,"Avenida El Guanaco 3100, Local 14",09:00:00,21:00:00,+56,,,domingo,7,88,107,No,,,Metropolitana
01-05-22,6132,Cruz Verde,Quilicura,Quilicura,"Avenida Américo Vespucio 1651, L.13, Multicenter Quilicura",10:00:00,21:00:00,+56,-33.374177,-70.718153,domingo,7,120,139,No,,,Metropolitana
01-05-22,6134,Herrera,Maipu,Maipu Norte,Monumento N° 2194,11:00:00,21:00:00,+560,-33.507339,-70.758931,domingo,7,107,126,No,,,Metropolitana
01-05-22,6136,Jumbo,Maipu,Maipu Norte,"Avenida Américo Vespucio 1001, Interior Supermercado Jumbo",08:30:00,22:00:00,+560,-33.479687,-70.752152,domingo,7,107,126,No,,,Metropolitana
01-05-22,6140,Del Dr. Simi,La Florida,La Florida Norte,"Avenida Vicuña Mackenna Oriente 7110, Local 15",09:00:00,15:30:00,+560,-33.516661,-70.599949,domingo,7,97,116,No,,,Metropolitana
01-05-22,6142,Almacen Farmaceutico Esfarmax,Puerto Saavedra,Puerto Saavedra,Avda. Ejercito N° 1534 Locales D Y E Puerto Saavedra,10:00:00,14:00:00,+56998051738,-38.7832823,-73.4087548,domingo,11,272,291,No,,,Araucanía
01-05-22,6147,Del Dr. Simi,Estacion Central,Estacion Central,"San Borja 122, Locales 0529 Y 0531, Mall Arauco Estación",09:00:00,21:00:00,+56,-33.454507,-70.679502,domingo,7,92,111,No,,,Metropolitana
01-05-22,6148,Cruz Verde,Peñaflor,Peñaflor,Balmaceda 750-A,10:00:00,21:00:00,+56,-33.608667,-70.856258,domingo,7,114,133,No,,,Metropolitana
01-05-22,6154,Cruz Verde,Vitacura,Vitacura,"Nueva Costanera 3900, Tm 152, Nivel 1, Centro Comercial Casa Costanera",10:00:00,21:00:00,+56,-33.398752,-70.598584,domingo,7,135,154,No,,,Metropolitana
01-05-22,6155,Del Dr. Simi,Santiago,Santiago Centro,"Avenida Libertador Bernardo O'Higgins 108, Local 102",09:00:00,21:00:00,+56,-33.437929,-70.636741,domingo,7,130,149,No,,,Metropolitana
01-05-22,6161,Cruz Verde,Viña Del Mar,Plan De Viña,14 Norte N°976 L-20 Nivel-1 Mall Marina,09:00:00,18:00:00,+560,-33.003516,-71.324466,domingo,6,80,28,No,,,Valparaíso
01-05-22,6173,Jumbo,Quilpue,Quilpue,"Avenida Ramon Freire 2414, El Belloto",09:30:00,18:00:00,+56322999400,,,domingo,6,70,33,No,,,Valparaíso
01-05-22,6174,Farmacia Jumbo,Puerto Montt,Pelluco,"Ejercito N° 470, Puerto Montt",09:00:00,21:00:00,+56652329742,-41.4685648,-72.9336654,domingo,13,311,423,No,,,Los Lagos
01-05-22,6175,Salcobrand,Colina,Colina,"Caletera Oriente Autopista Los Libertadores 22909, Local 3",09:00:00,21:00:00,+56,-33.207196,-70.666266,domingo,7,87,106,No,,,Metropolitana
01-05-22,6183,Farmacia Guerra,Rauco,Rauco,Balmaceda Nº62,00:00:00,00:00:00,+56966592104,,,domingo,9,186,205,No,,,Maule
01-05-22,6185,Inversiones San Felipe S.A.,San Felipe,San Felipe,Calle Merced Nº552,08:00:00,19:00:00,+56950084789,,,domingo,6,75,37,No,,,Valparaíso
01-05-22,6192,Cruz Verde,Concon,Concon,Av. Magallanes 1050 L-1,09:00:00,22:00:00,+56323521308,-32.555548,-71.31742,domingo,6,50,8,No,,,Valparaíso
01-05-22,6193,Farmacia 18,Arica,Arica,18 Septiembre # 1394,09:00:00,20:00:00,+5658232678439,-18.484217,-70.307197,domingo,1,1,57,No,,,Arica y Parinacota
01-05-22,6205,Isavet,Villa Alemana,Villa Alemana,Av. Valparaiso 1534,09:00:00,21:00:00,+56322950405,,,domingo,6,79,40,No,,,Valparaíso
01-05-22,6263,Dr. Simi,La Calera,La Calera,Almirante Latorre 280,10:00:00,15:00:00,+560,,,domingo,6,56,12,Si,09:00:00,08:59:00,Valparaíso
01-05-22,6269,Salcobrand,El Quisco,El Quisco,"Avenida Isidoro Dubournais Nº195, El Quisco",10:00:00,22:00:00,+560,,,domingo,6,51,9,No,,,Valparaíso
01-05-22,6270,Farmacia Asistencial Del Hospital Dr. Ernesto Torres Galdames,Iquique,Iquique,Heroes De La Concepción N°502,00:00:00,23:59:00,+56572405884,-20.214209,-70.138068,domingo,2,9,65,No,,,Tarapacá
01-05-22,6276,Farmacia Dr. Simi,Rancagua,Rancagua,Avenida Nueva Einstein 290,10:00:00,21:00:00,+560,,,domingo,8,162,181,No,,,O'Higgins
01-05-22,6277,Botiquin Sala De Procedimientos De Primeros Auxilios Iris,Pozo Almonte,Pozo Almonte,"Ruta Panamericana 5 Norte, Km 1725, Planta Nueva Victoria Sqm",00:00:00,23:59:00,+56572413186,-20.910417,-69.630364,domingo,2,11,67,No,,,Tarapacá
01-05-22,6281,Dr. Simi,San Antonio,San Antonio,Avenida 21 De Mayo 950,09:00:00,20:00:00,+560,,,domingo,6,73,19,No,,,Valparaíso
01-05-22,6283,Chilena,Valparaiso,Placeres,Av Agua Santa N°4024 Local 07,09:30:00,19:00:00,+56965723862,,,domingo,6,78,426,No,,,Valparaíso
01-05-22,6284,Cruz Verde ,Casablanca,Casablanca,Chacabuco N°294,10:00:00,18:00:00,+569999496271,-33.191069,-71.242343,domingo,6,344,49,No,,,Valparaíso
01-05-22,6290,Farmacia Cruz Verde,Talca,Talca Interior,9 Oriente Nº1241 Talca,10:00:00,22:00:00,+56981369881,,,domingo,9,194,487,No,,,Maule
01-05-22,6296,Botiquin Sar Cesfam Sur De Iquique,Iquique,Iquique,Playa El Aguila S/N,08:00:00,20:00:00,+560,-20.249526,-70.128331,domingo,2,9,65,No,,,Tarapacá
01-05-22,6298,Manantiales,Rengo,Rengo,"San Martín 147, Rengo",10:00:00,21:00:00,+56,,,domingo,8,163,182,No,,,O'Higgins
01-05-22,6306,Farmacia Farmaelqui,Coquimbo,Coquimbo,"Pasaje J 496, Tierras Blancas",00:00:00,00:00:00,+56985022750,,,domingo,5,33,89,No,,,Coquimbo
01-05-22,6317,Botiquin Vacunatorio Clinica Iquique,Iquique,Iquique,"Bernardo O´Higgins N°103, Box 503",08:30:00,17:30:00,+56572392207,-20.218245,-70.154961,domingo,2,9,65,No,,,Tarapacá
01-05-22,6324,Cruz Verde,San Antonio,San Antonio,"Avenida Barros Luco N°2970, Local 4 Y 6",09:30:00,21:30:00,+560,,,domingo,6,73,19,No,,,Valparaíso
01-05-22,6327,Urgencia - Manquel,Peñalolen,Peñalolen Urgencia,"Consistorial 2119, Local 4",00:00:00,00:00:00,+560,-33.47852,-70.545179,domingo,7,115,500,No,,,Metropolitana
01-05-22,6328,Del Dr. Simi,Santiago,Santiago Centro,"Amunategui 270, Local 2",10:00:00,00:00:00,+560,-33.440461,-70.6566,domingo,7,130,149,No,,,Metropolitana
01-05-22,6331,Botiquin Urgencia Clinica Elqui,La Serena,La Serena,Av. Estadio 1475,12:00:00,00:00:00,+56512563072,,,domingo,5,36,402,No,,,Coquimbo
01-05-22,6334,Farmafel,Los Andes,Los Andes,O'Higgins Nº493,09:00:00,22:00:00,+569966450032,,,domingo,6,61,20,No,,,Valparaíso
01-05-22,6340,Dr. Simi,La Cruz,La Cruz,"Avenida 21 De Mayo 5426, Locales 8 Y 9",09:00:00,21:00:00,+560,,,domingo,6,57,13,No,,,Valparaíso
01-05-22,6349,Farmacia Redfarma,Molina,Molina,Quechereguas Nº1797,09:00:00,16:00:00,+56752343217,-35.099171,-71.279855,domingo,9,181,200,No,,,Maule
01-05-22,6350,Farmacia Biobio,Chiguayante,Chiguayante Localidad 2,Av. Manuel Rodriguez N° 1687,09:00:00,19:00:00,+56552764875,-36.936857,-73.020207,domingo,10,204,415,No,,,Biobío
01-05-22,6351,Farmacia Cruz Verde,Concepcion,Concepcion Centro,Av: Roosevelt N° 1694,11:00:00,20:00:00,+56,-36.822028,-73.03595,domingo,10,210,375,No,,,Biobío
01-05-22,6353,Farmacia A.L.A.,Coquimbo,Coquimbo,Los Clarines  1195,00:00:00,00:00:00,+56,,,domingo,5,33,89,No,,,Coquimbo
01-05-22,6354,Dr. Simi,Viña Del Mar,Plan De Viña,Av. Valparaíso 401 L-3,09:00:00,14:00:00,+56022367 3560,-33.012711,-71.332473,domingo,6,80,28,No,,,Valparaíso
01-05-22,6355,Redfarma,Lautaro,Lautaro,O´Higgins N° 597,10:30:00,20:30:00,+56452532192,-38.532743,-72.434946,domingo,11,261,280,Si,09:00:00,08:59:00,Araucanía
01-05-22,6360,Cruz Verde,Los Angeles,Los Angeles - Localidad 2,"Avenida Sor Vicenta 2515, Los Angeles",10:00:00,21:00:00,+56948441816,-37.446339,-72.33356,domingo,10,220,408,No,,,Biobío
01-05-22,6366,Farmacia Salcobrand,La Serena,La Serena,Avenida Las Parcelas 990 Locales 1 2 3,09:00:00,21:00:00,+56800224223300,,,domingo,5,36,402,No,,,Coquimbo
01-05-22,6368,Farmacia Cruz Verde,Ovalle,Ovalle,"Avenida La Feria 48, Local 5",09:30:00,21:00:00,+56976512107,,,domingo,5,39,95,No,,,Coquimbo
01-05-22,6376,Farmacia Salcobrand,Victoria,Victoria,General Lagos N°  545 Victoria,10:00:00,21:00:00,+560,-38.234229,-72.332877,domingo,11,279,298,Si,09:00:00,08:59:00,Araucanía
01-05-22,6380,Farmacia La Estrella,Punta Arenas,Punta Arenas,"Avenida Los Flamencos 01364, Punta Arenas",08:00:00,23:00:00,+56612231212,-53.1230224,-70.8960479,domingo,15,339,358,No,,,Magallanes
01-05-22,6384,Cruz Verde,Santiago,Santiago Sur,"Almirante Latorre N° 310, Local 3",08:30:00,22:00:00,+56,-33.451464,-70.664086,domingo,7,130,151,No,,,Metropolitana
01-05-22,6396,Farmacia Alemana,Rancagua,Rancagua,"Avenida Cachapoal 225, Local 3",11:00:00,20:00:00,+560722967698,,,domingo,8,162,181,No,,,O'Higgins
01-05-22,6403,San Juan,Valparaiso,Plan Valparaiso,Condel 1299 - A,09:00:00,14:00:00,+5696306 0175,-33.024128,-71.372579,domingo,6,78,2,No,,,Valparaíso
01-05-22,6404,Botiquín Asodial,Quilpue,Quilpue,Gregorio 1040,18:30:00,21:30:00,+567 5222 8537,,,domingo,6,70,33,No,,,Valparaíso
01-05-22,6420,Pharmacy Y Drugstore,Llay Llay,Llay - Llay,Balmaceda Nº1121,09:00:00,14:00:00,+569978945320,,,domingo,6,60,18,No,,,Valparaíso
01-05-22,6422,Farmacia Cruz Verde,Ovalle,Ovalle,Tangue 26 - 36,09:30:00,21:00:00,+56982996529,,,domingo,5,39,95,No,,,Coquimbo
01-05-22,6431,Salcobrand,Santiago,Santiago Centro,"Ahumada N° 280, Local 1",10:00:00,21:00:00,+560,,,domingo,7,130,149,No,,,Metropolitana
01-05-22,6432,Salcobrand,San Miguel,San Miguel,"Avenida El Llano Subercaseaux N° 3519 A, Local 2007",08:30:00,22:00:00,+56,-33.485742,-70.651618,domingo,7,127,146,No,,,Metropolitana
01-05-22,6437,Farmacia Farmatotal,Villarrica,Villarrica,Camilo Henriquez N° 392,09:00:00,22:00:00,+560,-39.280869,-72.226096,domingo,11,281,300,No,,,Araucanía
01-05-22,6438,Cruz Verde,Peñalolen,Peñalolen,"Altos Del Parque N° 5800, Locales 11 Y 12, Centro Comercial Altos Del Parque",09:00:00,18:00:00,+56,-33.499379,-70.55307,domingo,7,115,134,No,,,Metropolitana
